musicId,fileName,title,artist,album,duration,chorus_start_time,chorus_end_time,audspec_lengthL1norm_sma_meanSegLen,audspec_lengthL1norm_sma_stddev,audspec_lengthL1norm_sma_skewness,audspec_lengthL1norm_sma_kurtosis,audspec_lengthL1norm_sma_maxSegLen,audspecRasta_lengthL1norm_sma_meanSegLen,audspecRasta_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_skewness,audspecRasta_lengthL1norm_sma_kurtosis,audspecRasta_lengthL1norm_sma_maxSegLen,pcm_RMSenergy_sma_meanSegLen,pcm_RMSenergy_sma_stddev,pcm_RMSenergy_sma_skewness,pcm_RMSenergy_sma_kurtosis,pcm_RMSenergy_sma_maxSegLen,pcm_zcr_sma_meanSegLen,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,pcm_zcr_sma_kurtosis,pcm_zcr_sma_maxSegLen,audspec_lengthL1norm_sma_de_meanSegLen,audspec_lengthL1norm_sma_de_stddev,audspec_lengthL1norm_sma_de_skewness,audspec_lengthL1norm_sma_de_kurtosis,audspec_lengthL1norm_sma_de_maxSegLen,audspecRasta_lengthL1norm_sma_de_meanSegLen,audspecRasta_lengthL1norm_sma_de_stddev,audspecRasta_lengthL1norm_sma_de_skewness,audspecRasta_lengthL1norm_sma_de_kurtosis,audspecRasta_lengthL1norm_sma_de_maxSegLen,audSpec_Rfilt_sma[0]_meanSegLen,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_meanSegLen,audSpec_Rfilt_sma[1]_stddev,audSpec_Rfilt_sma[2]_meanSegLen,pcm_RMSenergy_sma_risetime,pcm_zcr_sma_risetime,audspec_lengthL1norm_sma_risetime,audspecRasta_lengthL1norm_sma_risetime,Arousal(mean),Valence(mean)
55,55.mp3,No Favors,Big Sean,I Decided.,33.12,01:53,02:24,0.4998386999999999,1.099517,0.1610347,3.223576,1.0,2.5610000000000004,0.5791284999999999,4.461974,41.82018,8.21,0.9682353,0.08249278,0.5663577,7.564846000000001,5.36,1.327143,0.02812411,4.593228,50.89696,3.13,0.4632394,0.2518167999999999,0.6332678,5.123532,1.3,7.79,0.1342842,2.159279,33.75291,15.28,1.591667,0.07231779,1.07,0.1755592999999999,0.46,0.4393204,0.4690534,0.4511529,0.4317354,0.625,0.4
56,56.mp3,Blessings,Big Sean,Dark Sky Paradise (Deluxe),28.09,03:46,04:12,0.5028302,1.744654,0.3813572,1.768905,1.73,2.4330000000000003,1.147229,4.885748,36.75395,4.87,0.6144185999999999,0.07099588,0.5104533,4.232469,2.19,2.642,0.0460749,3.349111,21.01365,5.02,0.695,0.21718,1.371679,11.37298,3.35,2.435,0.235661,4.39866,58.532790000000006,4.9,0.305,0.07583793,0.905,0.1706039,0.905,0.4717251,0.4484609999999999,0.4337867,0.4273443,0.4125,0.275
57,57.mp3,Bounce Back,Big Sean,I Decided.,49.14,01:50,02:37,0.7024286,1.196613,0.4558689999999999,3.680985,1.63,1.44375,0.5357708999999999,3.589385,31.00415,3.71,0.7086956999999999,0.1313412,-0.6170785,1.974836,1.66,3.268,0.03823188,4.092612,32.02057,14.47,1.063913,0.3343194,0.4603596,4.97928,3.21,1.6131030000000002,0.1370154,1.123347,13.19941,5.72,11.23667,0.1336513999999999,6.55,0.1308126,5.022857,0.4786516999999999,0.4806945999999999,0.4618999,0.4480082,0.525,0.3625
58,58.mp3,Halfway Off the Balcony,Big Sean,I Decided.,55.17,01:55,02:48,1.006981,0.9609745,0.5521003999999999,4.272149,2.09,2.695,0.485614,8.575503,139.1138,4.83,0.6503571,0.1216191,2.56455,9.335307,1.65,49.0,0.02636025,4.307911,64.03059,49.0,1.252558,0.2404852,0.4150206,6.437884,3.43,6.343333,0.1111021,5.184482,145.3298,13.43,0.0,0.1084386,0.0,0.212732,0.0,0.4767103,0.4839883,0.4881732,0.4736172,0.2625,0.25
59,59.mp3,Jump Out the Window,Big Sean,I Decided.,28.09,01:24,01:50,0.6585714,1.163058,0.3462199999999999,4.580393,2.01,1.35,0.8394362,8.452342,94.31854,2.37,0.6469768,0.1197433,0.7723739000000001,3.753581,2.51,8.616667,0.02925994,5.984542,86.4825,16.2,0.6580951999999999,0.2446422999999999,2.0150900000000003,14.05397,1.96,0.6753658,0.1406392,5.935164,100.1252,4.61,7.913333000000001,0.1769595,0.35,0.4533795,0.31,0.444524,0.4473872,0.396922,0.3754474,0.6,0.6
60,60.mp3,Light,Big Sean,I Decided.,47.15,02:19,03:04,1.591724,1.253894,0.1158242999999999,2.696598,8.349999,0.57,0.4452752,10.38078,155.0178,0.57,0.861132,0.09028938,-0.1649666,2.068351,3.26,3.174615,0.02572085,3.490085,25.63426,8.599999,1.7129169999999998,0.1386744,0.2226167,6.952634,12.17,0.524,0.06625284,5.383312,107.8373,0.76,2.842667,0.05864095,3.479167,0.0736513,3.16,0.4816864999999999,0.4827513,0.479983,0.4484667999999999,0.420454545455,0.409090909091
61,61.mp3,Moves,Big Sean,I Decided.,28.09,01:41,02:07,0.4110294,1.1527969999999998,1.418119,6.604703999999999,1.13,0.28,1.637556,14.01961,267.6048,0.28,0.5946808000000001,0.1126351999999999,-0.8587466,3.259241,1.04,13.325,0.03586624,7.310753999999999,100.207,24.72,1.160952,0.3132014999999999,0.8683605,11.13505,3.72,0.28,0.4135395,7.204311,269.6793,0.28,0.3,0.7009661,0.31,1.09061,0.29,0.5289906999999999,0.4455977,0.4527559,0.4495346999999999,0.375,0.275
63,63.mp3,Owe Me,Big Sean,I Decided.,29.11,02:28,02:55,0.6882609000000001,1.003361,0.4972638,5.877138,1.55,0.4,3.4312050000000003,15.59896,284.7399,0.4,0.7328946999999999,0.1089752,-0.2050527999999999,2.4645200000000003,3.11,3.47,0.06588035,4.465079,39.75238,6.62,1.862667,0.2154829999999999,1.08228,11.62503,12.39,0.3,0.7216286999999999,13.649120000000002,450.9654,0.3,0.33,0.4163942,0.32,0.9489236,0.29,0.4447514,0.4906768,0.4575276,0.4281768,0.375,0.4625
64,64.mp3,Sacrifices,Big Sean,I Decided.,14.06,02:42,02:54,0.3663157999999999,0.980057,0.1890769,2.37642,1.6,0.773125,0.5888481,3.41961,23.90561,3.49,0.3288095,0.07245076,2.045035,11.56127,1.48,0.7194736999999999,0.0575549999999999,3.11513,13.23749,5.17,0.4477418999999999,0.2079067999999999,0.685365,5.561864,1.96,0.2478571,0.1184103,1.6771740000000002,14.20046,1.13,0.8247058,0.08710118,1.001429,0.1787587,0.6494736,0.4526542,0.4870875,0.4253944999999999,0.384505,,
65,65.mp3,Sweatshirt - Tribute to Jacob Sartorius,Billboard Masters,Sweatshirt - Tribute to Jacob Sartorius,25.11,02:12,02:35,0.5814285,1.183983,-1.084269,3.963131,2.34,0.24,2.2392830000000004,14.02754,232.8553,0.24,0.8613793,0.07067715,-0.2493630999999999,4.004968,2.36,2.717778,0.04900593,4.798444,45.03863,6.31,0.5551111,0.153193,1.275401,6.838384,2.97,0.33,0.4523693,13.43251,364.2349,0.33,1.36,0.2265387999999999,0.31,1.166688,0.31,0.4517420999999999,0.4661594,0.4177012,0.4020825,0.5875,0.75
66,66.mp3,It Don't Hurt Like It Used To,Billy Currington,Summer Forever,25.11,02:23,02:46,0.5216666,1.169032,-1.491654,6.183189,2.59,0.3,3.878514,16.695339999999998,311.5645,0.3,0.4986,0.07551813,-0.8009813,4.454916000000001,1.08,0.0,0.03347788,8.240695,143.4587,0.0,0.96,0.1514844,1.231763,7.076103999999999,3.17,0.29,0.8620449,13.41384,407.0695,0.29,0.29,0.833644,0.29,1.843597,0.3,0.4477372999999999,0.4813777,0.4501402,0.3940729,0.8625,0.7625
67,67.mp3,River,Bishop Briggs,River,33.12,03:00,03:31,0.8705405,1.482165,-0.5522521,2.99545,2.98,0.625,0.974829,10.14023,134.7461,0.85,0.5151562,0.1338589999999999,0.2455650999999999,2.253309,2.68,4.218571,0.04094317,2.00126,19.912470000000003,11.58,0.9077778,0.214265,0.9826629,6.483837,3.55,0.655,0.1759904,10.46153,256.8395,0.95,5.154,0.2593014999999999,5.152,0.4603279999999999,6.44,0.4550971,0.4508495,0.4569175,0.3929005,0.8,0.5875
68,68.mp3,Do Re mi,Blackbear,Digital Druglord,29.11,02:35,03:02,0.7410526,1.2842790000000002,0.2998485,4.411586,2.23,1.548333,0.5385449999999999,4.505349,37.18958,2.19,0.578,0.1418344,0.1520362,3.17519,1.42,0.936,0.04637216,3.177186,18.37979,2.16,0.6157446999999999,0.2630419,1.95659,14.92794,2.28,4.278333,0.1139707,1.336066,18.384,14.27,14.47,0.1890512,3.226666,0.1594287999999999,2.875,0.4972376,0.4440608,0.4385359,0.4112569,0.65,0.575
69,69.mp3,A Guy With a Girl,Blake Shelton,If I'm Honest,17.07,02:26,02:41,0.3987805,1.3303,-0.9928717,4.134285,1.46,0.19,1.571459,11.72376,157.0859,0.19,0.4861764,0.08934922,-0.05029728,4.146091,1.15,3.783333,0.03680493,5.968382,70.94492,8.38,0.4364865,0.1905253999999999,1.26091,7.268016999999999,1.31,0.2,0.3049332,12.71061,280.6318,0.23,0.2,0.2187633,0.2,0.6767274999999999,0.21,0.4578170999999999,0.4696165,0.4483776,0.3929203,0.7125,0.775
70,70.mp3,Came Here to Forget,Blake Shelton,If I'm Honest,30.11,02:24,02:52,1.047778,1.09002,-0.5994586,3.989939,5.49,2.483636,0.3584203,4.584342,35.45391,7.39,0.8297222,0.07762641,0.527389,5.91026,2.32,1.18,0.03976929,3.258437,17.559479999999997,5.48,0.5912245,0.1593938999999999,1.69646,10.08016,1.44,3.32875,0.07158442,3.828898,52.62617,17.04,0.52,0.1013968,1.6605880000000002,0.1019495,0.6378723000000001,0.4596128,0.4609479,0.4519359,0.4038718,0.575,0.525
71,71.mp3,Every Time I Hear That Song,Blake Shelton,If I'm Honest,28.09,02:18,02:44,0.5704081999999999,1.281017,-1.047796,4.028854,1.94,0.31,6.006167,18.78873,392.4905,0.31,0.6337209,0.09188379,-0.07388805,3.5653040000000003,2.5,2.865,0.04219477,9.12444,154.4484,5.0,0.88,0.1610657999999999,1.251329,8.362161,3.32,0.33,1.410898,13.95972,461.3995,0.33,0.3,1.924284,0.29,4.567563,0.29,0.4609877999999999,0.4470293999999999,0.4695777,0.4062275999999999,0.7625,0.5875
72,72.mp3,Go Ahead and Break My Heart,Blake Shelton,If I'm Honest,21.08,03:17,03:36,0.6129411,1.158262,-0.8811759,4.912501,2.78,0.21,2.836224,14.45231,233.164,0.21,0.4964285,0.07787427,-0.5634237,4.673951000000001,1.7,0.0,0.03094823,9.986569,180.6142,0.0,0.5962857,0.1468329,0.4100059,4.554329,2.21,0.34,0.5915855,13.817470000000002,355.0558,0.34,0.2,0.3605105999999999,0.21,1.1138709999999998,0.2,0.4589303,0.4646609,0.4851957999999999,0.4054441,0.75,0.6875
73,73.mp3,She's Got a Way With Words,Blake Shelton,If I'm Honest,18.09,02:21,02:37,0.5339394000000001,1.179659,-0.7854924,4.379823,2.37,0.18,3.87677,12.46792,172.52599999999998,0.18,0.6779999999999999,0.08265329,0.1297186,4.232213,2.05,0.0,0.04305761,12.59853,227.5446,0.0,0.3828261,0.1657246,1.425877,8.194488,1.68,0.175,0.7518353,13.15165,302.0166,0.18,0.18,1.487797,0.18,3.230955,0.18,0.4513077,0.4552030999999999,0.4351697,0.3873122,0.5375,0.6875
74,74.mp3,Bored To Death,Blink 182,California,26.1,02:45,03:09,0.5168,1.247689,-1.034216,4.309469,3.23,0.25,2.337615,15.026470000000002,248.2988,0.25,0.5306122,0.08785059,0.01599422,3.1703330000000003,1.98,8.566667,0.03645305,5.176296,70.39159000000001,16.41,0.9638461,0.1693937999999999,0.4401927,4.883049,4.13,6.23,0.4435124,16.22,442.8172,6.23,0.26,0.5444304,0.33,1.191101,0.32,0.4745763,0.5080894,0.4976887,0.4711094,0.8875,0.775
75,75.mp3,Rabbit Hole,Blink-182,Rabbit Hole,22.1,01:46,02:06,0.3916071,1.225343,-1.955091,8.614742,2.05,0.22,7.59247,18.13824,364.1501,0.22,0.2987671,0.06820163,-1.548173,6.725714999999999,1.2,0.0,0.03825565,12.48064,240.5493,0.0,0.4366,0.1842595,0.8656322,5.88731,2.56,0.22,1.967304,8.787427000000001,333.7025,0.22,0.22,2.01321,0.22,5.000565,0.23,0.4913479,0.5068305999999999,0.4922585999999999,0.4581057,0.9625,0.7375
76,76.mp3,Is This Love (Extended Mix),Bob Marley,Is This Love,20.08,02:28,02:46,0.4110869,1.144972,0.1566362999999999,2.652605,1.52,0.23,0.932867,9.4009,120.9808,0.23,0.3526785999999999,0.126379,0.411639,2.47109,0.77,2.615714,0.04118899,2.706962,22.907,4.0,0.2701408,0.285534,1.040449,5.464580000000001,0.98,0.21,0.2001193,-0.07013988,48.42471,0.21,0.24,0.2351593,0.27,0.4165036,0.25,0.4406015,0.4837093,0.40401,0.4571429,0.6375,0.65
78,78.mp3,Jingle Bell Rock,韩国群星,해피 에로 크리스마스,41.13,01:26,02:05,0.6905171999999999,1.444979,0.2007750999999999,2.14363,1.81,0.5916666,0.4519169,1.914671,8.609202,1.02,0.7470909,0.06408105,0.1997894,2.524147,3.06,1.783913,0.02624031,1.820884,12.15886,5.96,1.140278,0.2123025999999999,1.161099,7.191438000000001,3.05,0.4873809,0.0843336,2.132365,11.99021,0.67,0.7658491,0.09766337,0.6206060999999999,0.1288748,1.363793,0.3958486,0.4837607,0.3936507999999999,0.360928,0.5,0.659090909091
79,79.mp3,Livin' On A Prayer,Bon Jovi,Slippery When Wet,48.15,03:23,04:09,0.6625861999999999,2.25322,-0.9431751,2.490982,3.27,0.79,0.2176672,8.086048,107.9785,0.85,1.693182,0.1025259,-0.608793,2.221515,10.56,0.8041379,0.02541265,1.054154,5.805763,2.81,0.5392956999999999,0.1607697,1.407449,8.352971,1.05,0.9030769,0.03619482,3.70649,53.34217,2.9,0.8,0.05477569,7.66,0.0906271,1.514516,0.4550574,0.4757039,0.4475495,0.4331595,0.925,0.625
80,80.mp3,Without a Fight,Brad Paisley,Without a Fight,19.09,03:15,03:32,0.5365714,1.113621,-1.418151,5.887078,1.84,0.18,7.225076,15.01089,247.5008,0.18,0.6343333000000001,0.06577896,-0.3868522,4.61502,1.07,0.0,0.03691718,15.84827,327.9969,0.0,0.9725,0.1238204999999999,0.7536918,6.538332,4.42,0.18,1.6162530000000002,10.01968,277.9012,0.18,0.21,1.963654,0.19,4.171819999999999,0.19,0.4672996,0.4741560999999999,0.4878692,0.431962,0.725,0.7625
81,81.mp3,Today,Brad Paisley,Today,26.1,02:17,02:41,0.518,1.15633,-1.430045,6.550941000000001,1.84,0.25,1.330108,14.17495,228.1477,0.25,0.5847727,0.08087979,-0.5873762,4.64627,1.9,5.79,0.02828616,7.446202,127.8681,5.79,0.5283673000000001,0.1318874,1.120411,6.966912,1.85,0.8785714,0.2477231,16.50447,445.4503,2.84,0.32,0.2790225,0.32,0.584657,0.38,0.4807396,0.4961479,0.4838212999999999,0.424114,0.6125,0.7
83,83.mp3,The Weekend,Brantley Gilbert,The Weekend,27.1,02:17,02:42,0.67575,1.649692,-1.210106,4.116522,2.92,1.4,1.4291,11.68674,157.3573,2.46,0.6239534999999999,0.09654243,-0.5535503,3.054006,2.8,2.616667,0.03700282,3.566492,45.86402,3.81,0.4910909,0.1765394,1.034386,6.202284,2.78,1.395,0.3168702,8.855336999999999,212.7145,2.52,0.34,0.1954685,0.34,0.4035843,0.34,0.4682746,0.4897959,0.4549165,0.412616,0.775,0.725
84,84.mp3,Rockin' Around The Christmas Tree (Re-Recorded Version),²¼Â×´ï.Àî(Brenda Lee),,17.07,01:28,01:43,0.70125,0.8934148999999999,0.1629688999999999,2.652805,2.34,0.17,3.715846,12.36365,167.8533,0.17,0.3637778,0.05448462,0.9391353,3.297235,1.6,5.645,0.05160405,6.355028,81.20425999999999,6.04,1.411667,0.1186831,1.275542,9.604011,6.84,0.17,0.6925628,9.553119,223.5512,0.17,0.19,0.6171337,0.17,1.761337,0.19,0.4696165,0.4672565999999999,0.4519174,0.420059,0.5,0.8
85,85.mp3,Rockin' Around the Christmas Tree,Brenda Lee,Rockin' Around the Christmas Tree,14.06,01:28,01:40,0.3330953,0.9285244,-0.2233467999999999,2.071701,1.4,0.18,0.8593383,7.168475,64.31339,0.22,0.4827585999999999,0.04115724,-0.08307882,2.290211,1.67,0.0,0.02697491,7.403649000000001,123.3312,0.0,0.4236363,0.1358752,0.9107746,6.907536,2.25,0.2153125,0.1335713,8.989225,151.2423,0.56,0.145,0.1820542,0.22,0.2930712,0.3875,0.4956957999999999,0.4971306,0.4497848,0.4045911,,
86,86.mp3,Somethin' I'm Good At,Brett Eldredge,Somethin' I'm Good At,32.1,03:07,03:37,0.6210204,2.095386,-0.6227733,2.196174,4.73,4.245714,0.3902182,4.065021,25.16335,25.43,0.7228571,0.1041821999999999,-0.442722,2.272125,5.65,1.171538,0.03714437,1.402024,8.372468,6.12,0.8352778000000001,0.1632185,0.7786534,6.501953,6.52,9.906667,0.0631422,1.982361,43.80784,26.31,14.875,0.1035792,5.948,0.1527765,5.948,0.463995,0.4774577,0.45335,0.4546024,0.7,0.725
87,87.mp3,Wanna Be That Song,Brett Eldredge,Illinois,30.11,02:52,03:20,0.542,1.15468,-1.132499,4.9399690000000005,1.98,0.32,2.137697,17.88932,360.0376,0.32,0.8283333,0.0651729,-0.9128575,4.998736,1.88,2.375,0.04347163,3.857315,37.95816,7.11,1.141154,0.1641657,1.190524,9.869222,3.95,0.33,0.4677626,14.46474,476.1835,0.33,0.35,0.3629058,0.35,0.7846605999999999,0.36,0.4649532999999999,0.4652871,0.4642857,0.4178905,0.6625,0.6
88,88.mp3,In Case You Didn't Know,Brett Young,Brett Young,35.11,02:44,03:17,0.7159574000000001,1.554659,-0.3667143,2.072124,2.56,5.16,0.6103778,10.24043,146.2593,9.849999,0.8342857,0.09367072,-0.1368641,2.422368,3.26,6.923333,0.02608886,5.408468,80.34059,17.45,1.3336,0.1453658,0.5783689999999999,8.005678,3.31,0.3912359,0.1049558,13.297720000000002,339.8691,0.55,0.38,0.1749566,0.4,0.2884802999999999,0.4,0.4560800999999999,0.4649498999999999,0.4443491,0.4123032999999999,0.625,0.5875
89,89.mp3,Sleep Without You,Brett Young,Brett Young,30.11,02:12,02:40,0.5076271,1.410162,-0.6552206,2.798983,1.37,0.33,2.018811,17.83076,364.1552,0.33,0.6002,0.07771705,0.01815888,3.524084,1.37,2.548889,0.04431783,4.634298,55.60222,6.38,0.7154762,0.2181734,1.004258,5.925856,2.09,0.33,0.4506130999999999,14.53739,478.5867,0.33,0.32,0.6692319999999999,0.32,1.1408280000000002,0.32,0.4389186,0.4719626,0.4282376,0.3898531,0.6875,0.75
90,90.mp3,Make Me...,Britney Spears,Make Me...,35.11,03:14,03:47,1.44375,1.139556,0.01360278,3.554314,1.96,1.978824,0.2963901,4.646758999999999,42.54028,5.73,0.9608333,0.09354322,0.0203726,4.083891,1.95,0.665,0.03562005,1.381035,7.121115,1.82,1.291923,0.1946647,1.119658,8.777028,2.12,1.2025,0.05541682,1.887221,21.34921,2.33,1.0269700000000002,0.05336559,0.84075,0.1477312,0.436,0.4460657999999999,0.4769670999999999,0.4689557,0.4666667,0.65,0.4875
91,91.mp3,Slumber Party,Britney Spears,Glory (Deluxe Version),30.11,02:45,03:13,0.7875,1.418971,-1.483799,6.130953,1.99,0.525,0.5683478,6.953189,64.90397,0.77,0.4639062,0.1240891,-0.09170762,3.369064,1.69,1.303043,0.05847576,2.749665,14.43856,3.25,1.1077780000000002,0.2375235,0.8924969000000001,6.270353,3.49,1.768,0.1023023999999999,5.405532,95.07343,7.27,0.73,0.1582275,0.725,0.3807074,0.725,0.4402537,0.53004,0.4739653,0.4582777,0.8625,0.7375
92,92.mp3,Make Me...,Britney Spears,Make Me...,35.11,03:14,03:47,1.44375,1.139556,0.01360278,3.554314,1.96,1.978824,0.2963901,4.646758999999999,42.54028,5.73,0.9608333,0.09354322,0.0203726,4.083891,1.95,0.665,0.03562005,1.381035,7.121115,1.82,1.291923,0.1946647,1.119658,8.777028,2.12,1.2025,0.05541682,1.887221,21.34921,2.33,1.0269700000000002,0.05336559,0.84075,0.1477312,0.436,0.4460657999999999,0.4769670999999999,0.4689557,0.4666667,0.65,0.575
93,93.mp3,Broadway+For+Orlando,Various Artists,The Sound Of Dance In 2000,76.22,02:30,03:44,1.200847,1.646864,-0.4087757999999999,2.163683,3.9,1.3575,0.3821204,9.820065,166.1182,2.21,1.316981,0.0801333,-0.4463422999999999,2.325432,3.09,76.00999,0.05231999,10.99507,171.5781,76.00999,2.2576,0.1106553,0.6060854999999999,7.589904,10.34,1.72,0.06072354,6.739842,167.0517,4.45,2.065,0.06859168,0.82,0.1383806,0.84,0.4564244,0.5031595999999999,0.4619537,0.4254871,0.6125,0.65
94,94.mp3,Dance Like Me,Brooklyn and Bailey,Dance Like Me,37.13,02:12,02:47,0.6482456,1.378425,0.2455922999999999,3.50311,1.25,0.46,1.32184,15.06694,290.7173,0.46,1.15125,0.1038075,-0.2570326,3.67767,3.58,11.39,0.04016022,4.741079,57.3279,31.26,0.5052055,0.2687768,1.612278,8.336312,1.28,0.5,0.3108814,9.047157,308.6547,0.5,0.0,0.8185441,0.0,1.06638,0.0,0.4604978,0.4707792,0.4228896,0.4153138,0.7625,0.8
95,95.mp3,It Ain't My Fault,Brothers Osborne,Pawn Shop,14.06,02:58,03:10,0.2613208,1.304147,-1.445285,5.089689,0.82,0.13,5.749041,11.47371,141.5142,0.13,0.6378946999999999,0.07017567,-0.4464984,4.661569999999999,2.95,0.0,0.03823072,13.13361,240.3806,0.0,0.3743243,0.1908365,1.1102379999999998,6.635089,1.46,0.135,1.081783,7.268369,174.9624,0.14,0.13,1.688964,0.13,2.60831,0.13,0.4605452,0.4691535,0.4705882,0.4261119,,
96,96.mp3,24K Magic,Bruno Mars,24K Magic,38.12,03:07,03:43,0.6998148,1.4686860000000002,0.03122797,3.128843,1.24,0.48,0.838363,12.26794,209.0668,0.48,0.5665671,0.1078525,0.4007545,3.420881,1.16,2.492308,0.04036091,2.344864,22.63358,7.57,0.5635821,0.294704,1.123177,6.064214,1.42,0.45,0.1718203999999999,10.17714,308.2486,0.45,12.67,0.3070652,12.66667,0.4819331,2.17,0.4811594,0.4650856,0.427141,0.4073781,0.875,0.825
97,97.mp3,Perm,Bruno Mars,24K Magic,19.09,03:10,03:27,0.5067567,1.549935,-0.1569601,3.3200230000000004,0.97,0.2066666,0.5529705,6.713009,75.36914,0.25,0.379,0.1059423999999999,0.3014475,2.963136,1.29,3.1533330000000004,0.04062443,3.042848,28.14128,4.86,0.3153333,0.3172927,1.324225,6.067019,0.97,0.325,0.1241242999999999,5.227199,100.2975,0.47,0.67,0.160683,0.67,0.2514851,0.6621429,0.4082279,0.4973629,0.3918777,0.4140295,0.85,0.75
98,98.mp3,That's What I Like,Bruno Mars,24K Magic,31.1,02:54,03:23,1.1,1.171196,-0.1362805,4.272673999999999,3.89,0.34,1.440891,15.6821,285.2534,0.34,0.7570730999999999,0.08842855,1.160245,6.673633000000001,4.12,1.599412,0.05573812,2.644514,17.28631,6.65,0.9634375,0.2239123999999999,1.306663,9.001146,5.1,0.39,0.2847964,15.73853,464.0725,0.39,4.615,0.3810412,6.843333,0.4896955,0.4,0.4820679,0.4655897,0.4313409000000001,0.4116317,0.7375,0.65
99,99.mp3,Versace On The Floor,Bruno Mars,24K Magic,26.1,03:39,04:03,0.9422222,1.20969,-0.2074857,3.271475,1.54,0.25,0.915872,9.397515,103.4207,0.25,0.5918605,0.08429065,0.5357409000000001,4.216097,1.63,1.775,0.04244165,2.895163,26.35471,3.9,0.3659155,0.2668427,0.8525491,5.676867,1.03,0.5648889,0.1412394,11.54707,258.2054,1.05,1.695,0.2285105,0.38,0.3895937,0.35,0.4738058,0.4776579000000001,0.4387519,0.4456857,0.6875,0.6875
100,100.mp3,Don't,Bryson Tiller,T R A P S O U L,40.14,02:40,03:18,1.243448,1.0956549999999998,3.705072,22.92955,3.0,1.973,1.536865,6.124093,47.46148,4.94,1.008182,0.08785187,2.5821,13.7758,3.57,0.0,0.05995112,2.344198,23.35898,0.0,1.886471,0.2767795,1.257793,29.5745,4.8,4.384445,0.4480324,0.8819584999999999,37.29074,21.34,3.59,0.1389517,1.196667,0.2480038999999999,1.2,0.4792292,0.4419419,0.4441942,0.475976,0.175,0.3
101,101.mp3,Exchange,Bryson Tiller,T R A P S O U L,13.07,01:50,02:01,0.7111111,1.050523,0.03103603,2.320217,3.47,0.13,5.200458,12.0164,161.6062,0.13,0.5233333,0.05909893,-0.3050226,2.46511,2.42,3.31,0.06363083,4.925799,52.76042,5.3,0.4970832999999999,0.122592,0.1791206,5.795619,2.41,0.135,1.154698,9.752451,208.4057,0.15,0.14,2.287634,0.14,4.023769000000001,0.14,0.5312741,0.4718147,0.4764479,0.4185327999999999,,
102,102.mp3,A Holly Jolly Christmas,Burl Ives,Colorful Fruit,18.09,01:01,01:17,0.6210344,1.335068,-0.05645323,2.243443,4.33,0.17,2.848801,12.74161,181.1576,0.17,0.4242857,0.06437872,0.05517802,1.931682,2.12,0.0,0.03287956,9.900176,177.4317,0.0,0.8985714,0.156426,1.179045,9.354128,2.63,0.175,0.5553975,12.50876,285.5387,0.18,0.2,0.4211854,0.25,0.9091905,0.26,0.4691152,0.4735670999999999,0.4568725999999999,0.4112409999999999,0.7375,0.825
103,103.mp3,LIFTED,CL,LIFTED,24.09,02:28,02:50,0.9544,1.138717,-0.6133673000000001,3.782632,2.67,0.26,0.8747917,10.57529,137.2236,0.26,0.3574627,0.1102425,-1.374013,4.140532,1.08,2.638889,0.04752216,3.068491,18.97771,5.54,0.4149122999999999,0.1928332,1.217224,8.825973,1.25,0.3204,0.1458868999999999,12.41584,284.2373,0.67,5.865,0.2001474999999999,0.24,0.4541626,0.24,0.4893528,0.4822547,0.4793319,0.4626305,0.5875,0.775
104,104.mp3,Dancing On My Own(Ben Dooks Remix),Calum Scott,Dancing On My Own (Ben Dooks Remix),65.19,04:06,05:09,0.7836144,0.9270225,-0.7128336999999999,4.235919,2.43,0.0,2.39851,27.42136,836.3486,0.0,1.192037,0.08908112,0.1818635,3.737598,6.95,2.31,0.04254156,1.877571,23.91385,2.31,0.8560525999999999,0.1820473,1.318165,6.186965,3.46,0.0,0.5387151,21.23913,1035.223,0.0,0.0,0.3846369,0.0,0.7059206,0.0,0.401016,0.4333436,0.4236452999999999,0.408713,0.8375,0.825
105,105.mp3,Dancing on My Own,Calum Scott,Dancing on My Own,50.17,03:08,03:56,0.7469696,1.774782,0.5197324999999999,1.94555,1.78,2.453158,0.6305353,4.304054,33.49067,5.88,0.7689062,0.09636174,0.9086684000000002,2.959264,2.43,4.272727,0.04890281,3.5789089999999995,21.83375,9.2,1.375714,0.2214464,0.7248058000000001,10.184,3.88,2.028261,0.1166806,4.320536,54.70449,5.87,4.22625,0.05078987,0.59,0.09273938,20.97,0.4930958,0.4312588,0.4442666,0.4114469,0.275,0.3875
106,106.mp3,Slide,Calvin Harris,Slide,40.14,02:54,03:32,0.7613460999999999,1.364051,-0.5842022,3.318759,2.13,4.314,0.5009172000000001,6.702000999999999,69.48818,7.13,0.6458064,0.1082627999999999,0.3231222,3.760391,1.73,1.473846,0.04257532,2.616038,15.5325,3.02,0.9242857,0.2281994,1.467477,8.126191,3.18,1.800833,0.08879434,4.710167,63.586090000000006,4.74,1.746875,0.1795368,5.4,0.2871936,2.4,0.4196697,0.4867367,0.4224224,0.4106607,0.7,0.675
